,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
204049,2.0,2200.0,11.605624999999998,15.92,17.387594200748072,0.63175,0.46,92.7,62.89,6.142375,81.79,21.0
204053,2.0,2200.0,0.0,8.42,15.21789190233447,0.0,0.37,85.66250000000002,0.0,0.0,0.02,21.0
204056,3.0,2200.0,115.456875,166.57,24.012286522237865,19.5965,0.3,98.925,20.74,0.278875,28.13,21.0
204057,3.0,2200.0,19.60475,42.85,17.247440340710202,3.5271250000000003,0.36,80.85,40.05,4.5585,72.98,21.0
204058,3.0,2200.0,39.0955,57.26,18.73838363140469,6.678999999999999,0.17,81.7,10.91,0.9761250000000002,21.97,21.0
204060,2.0,2200.0,2.5055,14.14,16.43375235419454,0.93175,0.51,67.4125,0.0,0.0,0.08,21.0
204061,3.0,2200.0,61.148,112.52,25.042511481470022,14.1585,0.25,99.1125,10.91,0.0,10.99,21.0
204062,3.0,2200.0,42.27412499999999,77.91,19.672978033006085,4.456375,0.26,77.4,52.96,2.2492499999999995,55.15,21.0
204064,3.0,2200.0,13.314125,29.87,18.94884788435972,3.72,0.29,94.4375,51.08,0.9976249999999998,71.73,21.0
204065,3.0,2200.0,0.0,3.57,16.519980377340474,0.0,0.53,70.67500000000003,0.25,0.1513749999999999,9.32,21.0
204071,3.0,2200.0,13.86775,37.93,20.36820639172119,1.525125,0.31,85.78750000000002,21.83,4.049375000000002,21.97,21.0
204072,3.0,2200.0,46.757,58.97,24.118122046054285,13.819875,0.19,84.1125,0.0,0.0,0.0,21.0
204075,3.0,2200.0,34.875,62.14,20.48364129205904,5.23175,0.31,90.3625,0.0,0.0,0.0,21.0
204079,2.0,2400.0,0.0,2.0,14.433394699807398,0.0,0.36,78.375,0.0,0.0,0.0,21.0
204080,2.0,2400.0,0.0,0.8,12.167225519848454,0.0,0.64,86.49999999999999,0.0,0.0,0.0,21.0
204082,2.0,2400.0,9.454125,20.08,17.61290363938854,0.3445,0.31,73.575,26.26,0.206875,62.6,21.0
204091,3.0,2400.0,9.91125,25.98,19.09517043339652,0.0,0.32,76.32499999999997,19.65,0.00175,21.97,21.0
204094,2.0,2400.0,2.5055,8.9,15.991597641376464,0.0,0.53,76.275,0.0,0.0,0.04,21.0
204096,3.0,2400.0,45.35425,93.07,19.8204042079645,1.4456250000000002,0.29,82.625,5.05,0.0,10.91,21.0
204101,2.0,2400.0,8.847999999999997,14.64,16.594139613948315,0.0,0.46,79.425,41.85,0.0,70.44,21.0
204108,2.0,2400.0,11.7915,22.14,19.21147117240525,0.0,0.35,77.5125,0.0,0.0,0.0,21.0
204109,3.0,2400.0,45.474375,55.09,22.1214031443912,2.805875,0.21,74.66250000000002,0.0,0.0,0.0,21.0
204110,2.0,2400.0,0.0,0.0,14.96873734651594,0.0,0.54,87.48750000000004,0.0,0.0,0.0,21.0
204111,2.0,2400.0,0.0,0.46,15.661353408756366,0.0,0.5,79.48750000000003,0.2,0.0445,1.35,21.0
204112,2.0,2400.0,16.7935,21.93,20.289050185434565,0.0,0.4,79.325,72.01,0.585375,111.67,21.0
204113,2.0,2400.0,0.0,0.0,17.290747956183804,0.0,0.42,80.4,0.35,0.0,2.34,21.0
204114,3.0,2400.0,14.444874999999998,26.49,17.89892463652815,0.0,0.4,71.3375,2.58,0.0,5.42,21.0
204115,3.0,2400.0,82.12850000000002,155.7,22.55390461680261,6.920375,0.26,99.4375,12.98,0.0,28.13,21.0
204116,2.0,2400.0,0.80225,0.8,16.18577850855107,0.80225,0.48,62.3625,0.32,0.12425,0.46,21.0
204117,2.0,2400.0,6.860125000000001,18.74,21.54739598071682,1.3345,0.31,62.2375,16.08,13.42425,112.32,21.0
204118,2.0,2400.0,4.441625,20.67,23.176826253057488,2.9165,0.3,92.45,4.05,0.0,21.97,21.0
204119,3.0,2400.0,33.642375,148.85,29.10188713999393,7.125375,0.25,99.525,0.36,0.079375,28.14,21.0
204120,3.0,2400.0,23.546125,84.08,26.98653906635652,7.942375,0.31,99.575,0.0,0.0,10.91,21.0
204122,3.0,2400.0,3.2815,19.55,18.635682171950734,1.014375,0.4,85.975,0.0,0.0,5.42,21.0
204126,2.0,2400.0,0.26825,0.27,14.56381914031521,0.26825,0.55,70.66250000000002,0.0,0.0,0.0,21.0
204131,2.0,2400.0,0.7797499999999999,0.78,12.790889011813556,0.7797499999999999,0.6,77.83749999999998,0.06,0.057375,0.06,21.0
204134,3.0,2400.0,20.48937500000001,56.54,22.872485482437853,3.8635,0.28,70.9125,0.0,0.0,0.0,21.0
204143,2.0,2400.0,0.549125,0.55,18.502832222288,0.549125,0.42,65.0375,0.13,0.12575,0.54,21.0
204144,2.0,2400.0,2.86825,6.84,18.071039872746667,1.9365,0.45,61.7625,0.0,0.0,0.04,21.0
204146,2.0,2400.0,2.989,19.0,21.342406483394505,1.52325,0.34,81.4625,0.0,0.0,0.0,21.0
204148,2.0,2400.0,4.631750000000001,15.15,16.611944065668393,0.567125,0.31,93.25,1.21,0.0069999999999999,59.75,21.0
204150,2.0,2400.0,0.9285,12.2,16.211374986138292,0.29675,0.48,86.6125,10.77,4.6316250000000005,71.97,21.0
204151,2.0,2400.0,0.0,0.0,14.156236914836793,0.0,0.37,79.3,0.0,0.0,0.0,21.0
204156,2.0,2400.0,2.19475,2.19,15.1614823951718,1.9265,0.46,84.4875,0.0,0.0,0.0,21.0
204158,2.0,2200.0,8.311874999999999,54.64,18.469603437537508,6.20475,0.4,70.8,2.17,1.4405,57.01,21.0
204160,2.0,2200.0,15.17075,63.1,22.129501678677588,8.50125,0.29,77.4125,0.0,0.0,0.0,21.0
204161,2.0,2200.0,9.430875,45.69,19.7973103548492,6.6535,0.43,75.4,0.0,0.0,0.0,21.0
204163,2.0,2400.0,6.926125,24.4,20.48583679813544,5.402875,0.34,81.43750000000001,0.0,0.0,0.0,21.0
204164,2.0,2400.0,12.340000000000002,29.1,21.55689763948964,9.4235,0.31,80.45,0.0,0.0,21.97,21.0
204167,2.0,2400.0,2.3481250000000005,2.35,18.23967939437481,1.7990000000000002,0.43,72.11250000000003,1.48,1.35275,1.88,21.0
204175,2.0,2400.0,0.0,0.0,13.970527216566456,0.0,0.38,81.1625,0.0,0.0,0.0,21.0
204176,2.0,2400.0,2.5475,14.15,16.84476305324383,2.25075,0.33,88.3625,9.12,4.492750000000002,76.0,21.0
204177,2.0,2400.0,4.95175,18.27,17.779566181812058,4.04,0.3,89.525,0.59,0.37625,58.76,21.0
204190,2.0,2400.0,7.0832500000000005,10.79,17.752496046138283,5.146750000000001,0.47,69.92500000000001,0.0,0.0,0.04,21.0
204191,2.0,2400.0,4.1655,4.17,13.347024283028546,3.385625,0.57,74.6625,0.46,0.401625,0.46,21.0
204192,2.0,2400.0,6.3375,23.13,20.83827267756116,5.003,0.3,76.1375,33.6,19.59425,129.91,21.0
204193,2.0,2400.0,4.32825,4.33,16.21322762797449,3.526,0.49,72.225,1.32,1.152375,1.61,21.0
204196,2.0,2200.0,23.814875,93.05,24.690979304042468,14.427500000000002,0.37,99.825,0.0,0.0,10.91,21.0
204200,2.0,2200.0,24.16650000000001,152.54,25.837021190997504,10.12075,0.35,99.4,0.13,0.047625,28.04,21.0
204201,2.0,2200.0,2.3771250000000004,25.81,14.467740433255363,0.0,0.31,75.8625,5.22,1.95825,61.65,21.0
204204,2.0,2200.0,4.465,44.31,15.7192287133181,3.3235,0.29,72.4125,0.0,0.0,16.97,21.0
204205,2.0,2200.0,5.161125,23.7,18.660180839758265,4.146750000000001,0.36,76.775,0.0,0.0,5.42,21.0
204213,2.0,2400.0,30.860125,153.24,28.70445872995812,13.614,0.37,98.4375,0.13,0.0025,20.87,21.0
204214,2.0,2400.0,5.1610000000000005,23.7,18.182387983015047,0.0,0.38,62.6,0.0,0.0,5.42,21.0
204215,2.0,2400.0,12.618999999999998,62.18,20.183048919289387,0.253875,0.31,67.6125,0.0,0.0,0.0,21.0
204223,2.0,2400.0,12.498,15.0,20.85487749331272,5.41475,0.35,86.0125,0.0,0.0,0.0,21.0
204225,2.0,2400.0,4.1655,4.17,13.2407762367739,0.0,0.58,78.425,0.46,0.0,0.46,21.0
204227,2.0,2400.0,12.340000000000002,26.21,20.45502788595021,0.0,0.31,71.0125,0.32,0.316875,22.15,21.0
204228,2.0,2400.0,6.3375,23.13,19.963549215082885,0.0,0.31,80.7,36.68,3.65675,127.91,21.0
204229,2.0,2400.0,7.593375,7.59,17.90057075247673,3.264875,0.45,88.75000000000001,3.48,2.207,3.78,21.0
204230,3.0,2000.0,13.447,13.45,21.32142190654912,11.0805,0.34,94.65,4.0,4.001875,21.14,21.0
204236,2.0,2400.0,5.282,18.94,18.9771197938677,0.674875,0.28,83.7,6.8,6.420375000000001,58.09,21.0
204237,2.0,2400.0,8.711375,25.88,20.376671778174245,1.78525,0.35,79.50000000000001,0.0,0.0,0.0,21.0
204240,2.0,2400.0,2.813625,2.81,16.539906496860212,2.813625,0.47,80.83749999999998,3.01,3.008375,48.13,21.0
204248,2.0,2400.0,24.902,87.5,23.2192539136993,2.5325,0.4,75.9875,0.0,0.0,10.91,21.0
204251,2.0,2400.0,5.394625,5.39,15.795709005251286,5.394625,0.35,87.5,0.76,0.7605000000000001,0.76,21.0
204252,2.0,2400.0,6.87025,6.87,21.148787441333045,4.522,0.41,89.8375,3.81,2.331875,4.21,21.0
204253,2.0,2400.0,8.279875,19.89,19.176947810202908,5.7325,0.31,84.25,10.17,1.042875,73.06,21.0
204257,2.0,2400.0,9.229125,9.23,19.733458849676985,7.034375,0.4,96.7,0.0,0.0,0.0,21.0
204261,2.0,2400.0,11.830375,29.96,23.828086603790823,6.827000000000001,0.31,82.5875,25.43,2.178,110.87,21.0
204262,2.0,2400.0,19.501875,20.3,24.00694306084711,12.711125000000004,0.27,93.5875,9.86,6.500875,10.18,21.0
204274,2.0,2400.0,22.607625,31.75,27.263983543856263,14.624125,0.28,83.60000000000002,8.27,2.735,54.75,21.0
204275,2.0,2400.0,7.110500000000001,17.13,18.74675639487544,2.395875,0.41,87.2875,27.23,20.43475,53.5,21.0
204278,2.0,2400.0,4.146625,19.61,17.359191371312086,0.0,0.39,66.175,0.0,0.0,2.58,21.0
204279,2.0,2400.0,5.129625,5.91,14.291953170960806,1.743875,0.54,88.3875,0.4,0.0,0.46,21.0
204286,3.0,2200.0,18.392125,18.39,26.054345367991058,15.578250000000002,0.29,88.65,7.58,4.56925,36.35,21.0
204287,2.0,2400.0,26.882875,26.88,28.76120732808549,21.488000000000003,0.23,91.7875,1.66,0.899875,1.66,21.0
204293,2.0,2400.0,11.496375000000002,24.32,20.644835638236305,2.072875,0.31,76.9625,19.88,19.56375,39.54,21.0
204296,2.0,2400.0,10.505750000000004,59.84,20.727335224127184,1.7505000000000002,0.31,66.0125,0.0,0.0,0.0,21.0
204297,2.0,2400.0,51.16775,140.42,25.813830192641767,27.433375,0.22,94.125,1.68,1.6255,14.74,21.0
204298,3.0,2200.0,33.72325,34.31,30.3779654480416,20.858875,0.21,90.725,17.16,13.156875,25.85,21.0
204300,2.0,2400.0,21.913875,22.18,24.69256063501836,12.952999999999998,0.34,96.1875,0.0,0.0,0.0,21.0
204303,2.0,2400.0,19.725500000000004,73.02,23.917742284312787,2.7658750000000003,0.39,72.83749999999998,0.0,0.0,5.05,21.0
204308,2.0,2400.0,17.43575,30.75,25.35631680295905,10.2475,0.29,95.4625,0.0,0.0,0.0,21.0
204309,2.0,2400.0,20.403125,20.95,28.91053376033868,14.082374999999995,0.36,99.6875,11.02,7.337375,11.5,21.0
204315,2.0,2400.0,18.965125,23.41,22.47763539391101,8.4035,0.36,82.65,0.0,0.0,0.0,21.0
204318,2.0,2200.0,3.0707500000000003,11.74,18.525880538490103,0.0,0.41,70.17500000000001,28.6,1.7425,30.19,21.0
204326,3.0,2200.0,21.799125,21.8,19.65605424576104,3.407,0.38,42.8375,19.44,11.86525,20.97,21.0
204327,2.0,2200.0,15.380875000000003,23.77,21.717868338557995,3.34775,0.29,65.9625,0.0,0.0,0.0,21.0
204329,3.0,2200.0,47.119375,90.88,23.93546405149392,6.072125,0.3,93.075,2.01,0.379625,2.41,21.0
204339,2.0,2000.0,3.290375,16.06,17.293322168334985,1.472375,0.47,72.525,2.74,2.745,7.16,21.0
204343,2.0,2200.0,18.383625,26.4,28.11077710850259,4.56525,0.23,50.675,1.63,1.6265,1.63,21.0
204348,2.0,2000.0,2.273375,31.26,18.836701753186947,0.2689999999999999,0.32,54.3875,0.0,0.0,0.0,21.0
204349,2.0,2000.0,0.0,14.66,16.421607157332154,0.0,0.48,74.26249999999997,0.0,0.0,0.0,21.0
204353,3.0,2200.0,17.022000000000002,28.17,19.13649631824848,2.381,0.26,62.99999999999999,21.09,3.4885,22.07,21.0
204354,3.0,2200.0,36.26725,38.63,22.71818137596121,4.327625,0.25,80.9125,24.8,7.6425,24.8,21.0
204355,3.0,2200.0,42.832875,42.83,20.227880900068183,7.431,0.3,74.275,6.6,3.2,25.79,21.0
204358,3.0,2200.0,6.5390000000000015,12.44,13.749792760290532,0.0,0.34,65.825,13.75,9.578,23.53,21.0
204364,2.0,2200.0,24.10425,27.28,23.08262576588268,3.7475,0.31,63.175,12.61,8.833124999999997,27.88,21.0
204365,2.0,2200.0,30.765,30.76,23.088275538097,3.88225,0.26,62.9125,1.83,0.1689999999999999,1.83,21.0
204369,2.0,2200.0,18.73775,23.07,20.46918864203897,2.76175,0.23,43.6,13.39,4.684,14.86,21.0
204371,2.0,2200.0,2.79675,6.96,13.979400512972616,1.05275,0.55,65.89999999999999,0.0,0.0,0.46,21.0
204372,2.0,2200.0,8.59325,20.46,20.94083562620817,1.76625,0.13,47.225,23.43,17.59425,59.1,21.0
204375,2.0,2200.0,2.3862499999999995,16.25,19.08698525811797,0.31325,0.39,75.75,23.04,3.1573750000000014,27.09,21.0
204376,2.0,2200.0,21.073,23.42,23.93030462903601,2.4687500000000004,0.36,57.175,14.41,4.73875,15.89,21.0
204377,2.0,2200.0,10.063,10.06,5.01,1.230875,4.0,67.82499999999999,0.0,0.0,0.0,21.0
204378,2.0,2200.0,21.9175,24.11,21.89965883912888,1.929875,0.24,56.58750000000001,0.0,0.0,0.0,21.0
204379,2.0,2000.0,5.297875,43.27,22.238034428866246,0.0,0.3,78.0125,0.0,0.0,0.0,21.0
204380,2.0,2000.0,0.0,7.43,17.13158856312782,0.0,0.39,66.475,0.0,0.0,0.0,21.0
204389,2.0,2200.0,7.3827500000000015,11.55,14.4666356654355,4.586125,0.32,99.6375,0.0,0.0,0.46,21.0
204391,2.0,2200.0,29.786875,35.18,23.947380652925943,4.416499999999999,0.27,90.76250000000002,1.23,0.165625,1.99,21.0
204392,2.0,2200.0,25.15075,33.43,26.453579666589672,6.779,0.13,99.3375,32.92,21.35575,43.09,21.0
204394,2.0,2000.0,4.682875,9.84,20.580828820952327,4.682875,0.28,98.1125,0.0,0.0,0.0,21.0
204397,2.0,2200.0,14.612875000000004,20.95,25.40864704568428,6.0195,0.12,95.975,65.08,45.30275,102.34,21.0
204400,2.0,2200.0,18.163000000000004,25.76,21.98449952230493,2.69025,0.25,95.9375,21.04,9.857875000000002,24.57,21.0
204401,2.0,2000.0,17.5245,43.87,31.33437151582035,14.7585,0.29,95.425,0.0,0.0,0.0,21.0
204404,2.0,2200.0,15.163625,27.5,29.231833983748288,12.777375,0.29,98.5875,24.01,1.28975,24.33,21.0
204405,2.0,2200.0,5.9435,11.57,20.74528185353175,3.54775,0.31,94.42499999999998,27.31,5.13075,34.32,21.0
204416,2.0,2200.0,33.801125,42.83,17.502096339466878,0.0,0.42,93.7625,9.78,5.528875,31.32,21.0
204417,2.0,2200.0,25.18675,38.63,19.98410305646889,0.0,0.27,99.5125,25.1,4.3042500000000015,29.11,21.0
204418,2.0,2200.0,24.151375,32.86,28.142096959083627,10.556,0.29,96.65,0.0,0.0,0.0,21.0
204420,2.0,2200.0,19.605,28.83,25.055027880460106,4.72175,0.18,100.0,0.0,0.0,0.0,21.0
204426,2.0,2200.0,27.101,39.6,27.53926232038754,14.132375,0.26,95.2375,5.4,3.7705,5.4,21.0
204429,2.0,2200.0,21.706375,28.58,27.54862342379793,5.155375,0.23,100.0,24.45,12.3705,28.26,21.0
204431,2.0,2000.0,34.199875,71.98,20.23905908230576,0.694375,0.38,99.0375,2.59,0.587375,2.72,21.0
204432,2.0,2000.0,3.273,8.92,12.796481992355936,0.0,0.57,92.6875,19.69,6.000375,24.97,21.0
204436,2.0,2000.0,17.767999999999994,33.19,30.926238723924488,15.7485,0.28,94.6125,0.0,0.0,0.0,21.0
204437,2.0,2000.0,11.193,21.49,17.90567258143764,0.0,0.27,89.39999999999998,17.15,4.06525,25.16,21.0
204438,2.0,2000.0,11.461375,20.89,23.89240685345389,11.461375,0.39,92.275,0.0,0.0,0.0,21.0
204439,2.0,2200.0,23.682625,26.5,22.57761852143216,4.69725,0.32,92.8625,29.37,12.931125,32.95,21.0
204448,2.0,2000.0,13.999375,22.31,23.06194284048258,10.708875,0.39,98.2875,4.27,1.526625,6.44,21.0
204452,2.0,2200.0,12.085,30.48,21.59141147602502,3.980625,0.32,38.75,25.14,0.343125,32.72,21.0
204458,2.0,2200.0,28.38075,49.28,26.12369981846982,9.682999999999998,0.29,60.275,5.4,0.0,5.4,21.0
204459,2.0,2200.0,18.4565,32.87,24.60088263491373,5.365875,0.31,43.87499999999999,5.59,1.14625,25.47,21.0
204463,2.0,2200.0,10.46925,37.35,20.73189955414011,2.170625,0.29,67.475,0.55,0.214375,2.21,21.0
204464,2.0,2200.0,13.872000000000002,36.78,23.207890782369685,3.3455,0.14,37.4125,30.39,0.20225,43.29,21.0
204467,2.0,2000.0,13.878875,23.31,18.954854677927187,2.4173750000000003,0.43,57.0375,0.0,0.0,0.0,21.0
204470,2.0,2200.0,12.309124999999998,33.26,24.43716819560774,4.685,0.21,55.85,17.18,0.07225,28.33,21.0
204471,2.0,2200.0,17.565875000000002,36.52,23.98653827063325,3.662,0.31,38.775,0.0,0.0,0.0,21.0
204476,2.0,2000.0,6.976,12.14,19.5155737235902,2.293125,0.29,48.8125,0.0,0.0,0.0,21.0
204478,2.0,2200.0,7.431125,42.83,15.892358524833634,0.0,0.42,60.0375,8.73,0.0,31.32,21.0
204479,2.0,2200.0,4.327625,38.63,18.68508137600309,0.0,0.28,60.025,12.0,0.053375,29.16,21.0
204484,2.0,2200.0,7.570500000000001,15.25,20.96676318854021,4.02275,0.31,65.4125,7.38,0.502625,34.61,21.0
204485,2.0,2200.0,9.770875,31.95,21.771637002710133,3.119375,0.2,54.05,0.0,0.0,0.0,21.0
204487,2.0,2200.0,7.514124999999997,13.42,14.167519352764792,1.875,0.55,60.8875,0.0,0.0,0.46,21.0
204498,2.0,2000.0,2.381,21.49,16.970539021602384,0.0,0.28,72.1125,7.56,0.0045,25.16,21.0
204502,2.0,2000.0,0.0,7.74,12.559374683569114,0.0,0.58,81.6625,16.53,0.9545,25.93,21.0
204504,2.0,2000.0,6.766625000000001,65.06,19.014815201194345,0.0,0.44,60.5,0.98,0.0139999999999999,2.74,21.0
204505,2.0,2000.0,16.125125,26.25,20.765034646159343,3.94375,0.3,64.825,4.66,0.38425,6.83,21.0
204506,2.0,2000.0,20.571875,48.24,25.279390769983483,5.813375,0.32,39.4375,0.0,0.0,0.0,21.0
204509,2.0,2200.0,12.450375,25.61,22.490074271879788,4.66475,0.12,52.02500000000001,74.0,11.103,112.85,21.0
204510,2.0,2000.0,22.953125,37.32,25.318233550272986,6.935625,0.3,45.35,0.0,0.0,0.0,21.0
204514,2.0,2200.0,7.756375000000001,28.06,20.070601335125183,2.304375,0.27,43.4125,14.61,0.0663749999999999,24.59,21.0
204526,2.0,2000.0,0.0,20.35,14.76254546995858,0.0,0.34,16.9125,4.31,0.239875,25.4,21.0
204528,2.0,2000.0,0.694375,57.93,18.361028090501648,0.0,0.46,20.25,2.59,1.991375,4.65,21.0
204529,2.0,2200.0,0.0,38.05,17.616417020860485,0.0,0.29,24.975,4.36,0.0,29.16,21.0
204532,2.0,2200.0,0.0,42.83,14.123034561473863,0.0,0.59,19.25,5.53,0.0,19.32,21.0
204537,2.0,2000.0,0.0,6.54,12.467060358723502,0.0,0.59,15.875,6.96,0.00925,22.67,21.0
204540,2.0,2200.0,14.218125,35.0,21.63732914285509,0.0,0.33,23.0375,0.0,0.0,0.0,21.0
204541,2.0,2200.0,10.684125000000002,24.28,18.91665298804277,0.0,0.13,26.3,79.74,23.333375,122.76,21.0
204542,2.0,2200.0,23.8155,47.35,22.96652169317129,0.0,0.31,15.887500000000005,3.77,0.0,5.4,21.0
204545,2.0,2200.0,4.994625,27.26,18.17646287676257,0.0,0.28,22.8625,9.92,0.0,24.47,21.0
204546,2.0,2000.0,20.571875,40.3,22.354120325896147,0.0,0.34,23.05,0.42,0.42,0.42,21.0
204547,2.0,2200.0,7.570500000000001,14.68,19.301967443330764,0.0,0.32,20.1625,6.21,0.5786250000000001,35.19,21.0
204548,2.0,2000.0,22.68425,33.46,22.861014917765456,0.0,0.37,21.0125,0.0,0.0,0.0,21.0
204551,2.0,2000.0,6.976,11.12,17.907620355700164,0.0,0.3,19.3125,0.0,0.0,0.0,21.0
204554,2.0,2200.0,8.677999999999999,30.48,19.839008776996547,0.0,0.23,22.75,15.23,1.9585,34.68,21.0
204557,2.0,2200.0,6.587249999999999,37.35,16.871629306747234,0.0,0.38,26.6625,0.38,0.0,2.21,21.0
204561,2.0,2000.0,13.878875,20.53,17.91705052831828,0.0,0.45,24.0,0.0,0.0,0.0,21.0
204565,2.0,2200.0,6.46125,12.64,13.646746922834067,0.0,0.57,22.7,0.0,0.0,0.4,21.0
204566,2.0,2200.0,10.1245,36.48,21.719251359228977,0.0,0.13,23.025,23.4,1.845125,40.51,21.0
204568,2.0,2200.0,18.14325,29.95,22.580853539651383,0.0,0.33,23.7625,2.44,0.0,25.47,21.0
204572,2.0,2200.0,9.840375,32.71,22.11274614827341,0.0,0.22,16.1375,12.58,0.133,28.34,21.0
204576,2.0,2200.0,7.841125,31.68,20.29500592321824,0.0,0.2,22.9125,0.0,0.0,0.0,21.0
204581,2.0,2000.0,14.652875,24.15,18.705434920517035,0.0,0.29,16.900000000000002,10.98,9.074125,15.17,21.0
204582,2.0,2200.0,2.293125,6.98,17.50720550508074,0.0,0.31,25.475,0.0,0.0,0.0,21.0
204584,2.0,2200.0,6.935625,24.96,21.032117589877025,0.0,0.31,24.45000000000001,0.0,0.0,0.0,21.0
204585,2.0,2200.0,1.875,9.26,13.334044238038883,0.0,0.59,29.6,0.0,0.0,0.0,21.0
204586,2.0,2200.0,0.0,36.27,16.30467660241786,0.0,0.31,30.8375,0.05,0.0,29.16,21.0
204587,2.0,2200.0,2.4173750000000003,13.88,16.644584560812845,0.0,0.46,34.7875,0.0,0.0,0.0,21.0
204596,2.0,2200.0,4.6645,19.28,17.874381524666056,0.0,0.13,17.8,36.32,1.88825,105.06,21.0
204602,2.0,2200.0,2.30425,23.73,16.827349346252408,0.0,0.3,23.6125,0.07,0.0,23.32,21.0
204605,2.0,2200.0,0.0,17.02,14.523209084430096,0.0,0.34,23.70000000000001,4.4,4.151624999999999,29.55,21.0
204613,2.0,2200.0,3.94375,17.94,17.263920104692176,0.0,0.47,25.4625,13.08,3.6248750000000007,17.35,21.0
204618,2.0,2200.0,5.813375,25.87,21.435788031607405,0.0,0.35,30.3375,2.13,1.7122499999999998,2.13,21.0
204619,2.0,2200.0,3.662,29.6,20.061562740278934,0.0,0.36,26.7,0.0,0.0,0.0,21.0
204620,2.0,2200.0,0.0,42.83,13.59624957195235,0.0,0.63,26.0875,0.0,0.0,12.12,21.0
204624,2.0,2200.0,9.682999999999998,42.2,20.91545190081532,0.0,0.34,21.0,0.0,0.0,5.4,21.0
204626,2.0,2200.0,0.0,6.54,12.166278477485749,0.0,0.61,25.3125,0.96,0.0,20.72,21.0
204628,2.0,2200.0,0.0,47.81,17.656963834352034,0.0,0.48,28.2,10.26,8.25575,12.86,21.0
204629,2.0,2200.0,5.3660000000000005,20.53,20.618399099435827,0.0,0.17,31.85,1.15,0.0,25.47,21.0
204632,2.0,2400.0,0.0,34.2,17.072556841629492,0.0,0.49,28.025,10.25,0.0,12.85,21.0
204650,2.0,2400.0,0.0,6.98,16.819955297184794,0.0,0.31,20.775,0.0,0.0,0.0,21.0
204652,2.0,2400.0,0.0,24.7,19.76583028717577,0.0,0.33,25.737500000000004,0.0,0.0,0.0,21.0
204655,2.0,2400.0,0.0,23.34,20.602338170183245,0.0,0.36,32.6625,2.26,0.1325,2.26,21.0
204683,2.0,2400.0,0.0,6.77,16.791709296443976,0.0,0.5,58.62499999999999,9.93,1.67,12.9,21.0
204720,2.0,2400.0,0.0,0.69,16.537562489356116,0.0,0.51,35.0125,19.13,17.460625,29.98,21.0
204734,2.0,2000.0,1.814,1.81,16.65170303272602,1.814,0.53,85.78750000000002,30.45,11.32225,40.71,21.0
204735,2.0,2000.0,0.0,0.0,11.695872565678483,0.0,0.65,78.36249999999998,0.0,0.0,0.96,21.0
204736,2.0,2000.0,0.0,0.0,13.674057059091073,0.0,0.32,64.2125,6.99,0.0,11.59,21.0
204747,2.0,2000.0,2.465875,2.47,14.985893497169414,0.29375,0.33,75.26249999999997,1.95,0.00275,2.0,21.0
204775,2.0,2000.0,0.0,0.0,14.15896449588618,0.0,0.65,80.55,0.0,0.0,0.0,21.0
204776,3.0,2000.0,20.762125,20.76,28.06147917852609,20.762125,0.22,85.8375,22.28,18.809125,30.39,21.0
204777,2.0,2000.0,3.507625,3.51,19.90096485626617,3.507625,0.37,69.275,0.0,0.0,0.0,21.0
204779,3.0,2000.0,18.17025,18.17,24.31209313189704,18.17025,0.21,99.725,15.49,15.491625,15.5,21.0
204780,3.0,2000.0,20.382625000000004,20.38,31.3131786321718,18.5785,0.11,95.85,6.35,3.6388750000000014,13.85,21.0
204783,3.0,2000.0,32.942125000000004,34.01,23.12390964676679,31.545,0.18,99.125,21.88,20.663625000000003,22.61,21.0
204785,2.0,2000.0,6.6265,6.63,17.640561904884507,6.6265,0.33,89.725,17.13,17.032,29.83,21.0
204793,2.0,2000.0,18.7505,18.75,31.1242140648608,18.7505,0.21,89.31249999999999,0.0,0.0,0.0,21.0
204797,2.0,2000.0,8.58175,8.58,23.41157109949185,8.58175,0.29,84.17500000000003,0.36,0.364375,0.36,21.0
204802,2.0,2000.0,6.601999999999999,6.6,26.2294498565742,6.601999999999999,0.17,70.81249999999999,12.6,12.602625,12.6,21.0
204803,3.0,2000.0,17.491375,17.49,25.337726469711534,17.491375,0.22,98.8,0.0,0.0,0.0,21.0
204805,3.0,2000.0,20.872625,20.87,31.91420753448007,20.872625,0.12,87.0,20.67,7.71,31.01,21.0
204806,3.0,2000.0,18.5595,18.56,26.70796415442192,18.5595,0.26,96.3375,0.62,0.619875,0.62,21.0
204813,3.0,2000.0,27.49725,27.5,29.52610573549104,25.68325,0.2,77.69999999999997,36.86,8.076249999999998,48.78,21.0
204817,2.0,2000.0,10.5195,10.52,16.893322082720072,10.5195,0.22,96.1125,8.96,6.8595000000000015,20.02,21.0
204818,2.0,2000.0,0.0,0.0,15.547184942671082,0.0,0.47,69.4,1.64,1.6415,1.64,21.0
204823,2.0,2000.0,15.77825,15.78,31.959501169971624,15.77825,0.24,88.80000000000004,13.75,3.965625,41.1,21.0
204824,3.0,2000.0,11.70225,11.7,24.24079898770789,11.70225,0.25,97.4875,20.3,19.752625,20.78,21.0
204825,2.0,2000.0,17.997874999999997,18.0,29.3489450533024,17.997874999999997,0.2,98.95,19.8,19.797875,19.8,21.0
